ID_Cliente,Abandono,Genero,Adulto_Mayor,Socio,Dependientes,Meses_Permanencia,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cuentas_Diarias,Cargos_Totales,Total_Servicios
8393-JMVMB,0.0,Masculino,0,0,0,1,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,19.45,0.6483333333333333,19.45,0.0
8395-ETZKQ,0.0,Masculino,1,1,1,68,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Transferencia Bancaria,19.5,0.65,1193.55,0.0
8397-MVTAZ,1.0,Masculino,0,1,0,34,1,Yes,Fibra Óptica,No,No,Yes,No,Yes,Yes,Mensual,1,Cheque Electrónico,100.05,3.335,3480.0,0.0
8398-TBIYD,0.0,Femenino,0,0,0,72,1,Yes,Fibra Óptica,Yes,No,No,Yes,No,No,Bienal,1,Transferencia Bancaria,84.7,2.8233333333333333,6185.15,0.0
8399-YNDCH,1.0,Masculino,1,0,0,21,1,No,DSL,No,No,Yes,No,Yes,No,Mensual,1,Transferencia Bancaria,60.05,2.0016666666666665,1236.15,0.0
8400-WZICQ,0.0,Femenino,0,1,1,55,1,No,DSL,Yes,Yes,No,No,No,No,Mensual,0,Cheque Electrónico,55.7,1.8566666666666667,3131.8,0.0
8401-EMUWF,0.0,Masculino,0,1,1,42,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Mensual,1,Transferencia Bancaria,69.4,2.3133333333333335,3058.3,0.0
8402-EIVQS,0.0,Masculino,0,1,0,67,1,No,Fibra Óptica,Yes,Yes,No,No,Yes,Yes,Anual,1,Tarjeta de Crédito,100.9,3.3633333333333337,6733.15,0.0
8402-OOOHJ,0.0,Femenino,0,0,0,41,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque por Correo,20.65,0.6883333333333332,835.15,0.0
8404-FYDIB,0.0,Masculino,0,0,0,26,1,Yes,Fibra Óptica,Yes,Yes,No,No,No,No,Mensual,1,Tarjeta de Crédito,86.65,2.8883333333333336,2208.75,0.0
8404-GFGCZ,0.0,Masculino,0,1,0,4,1,Yes,DSL,No,No,Yes,No,Yes,No,Mensual,0,Cheque Electrónico,65.6,2.1866666666666665,250.1,0.0
8404-VIOMB,0.0,Femenino,0,0,0,66,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,62.5,2.0833333333333335,4136.4,0.0
8404-VLQFB,0.0,Femenino,0,1,1,15,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,1,Cheque Electrónico,25.25,0.8416666666666667,394.85,0.0
8405-IGQFX,0.0,Femenino,0,0,0,63,1,No,Fibra Óptica,No,No,Yes,Yes,Yes,No,Anual,1,Tarjeta de Crédito,90.05,3.0016666666666665,5817.0,0.0
8406-LNMHF,0.0,Masculino,1,1,0,59,1,No,Fibra Óptica,Yes,Yes,Yes,No,No,No,Anual,1,Tarjeta de Crédito,82.95,2.765,4903.15,0.0
8409-WQJUX,0.0,Femenino,0,0,0,25,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Anual,0,Cheque Electrónico,54.2,1.8066666666666669,1423.15,0.0
8410-BGQXN,0.0,Masculino,0,0,0,4,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,19.4,0.6466666666666666,93.4,0.0
8413-VONUO,1.0,Masculino,0,0,0,2,1,No,Fibra Óptica,No,Yes,No,No,Yes,Yes,Mensual,0,Cheque Electrónico,95.65,3.1883333333333335,167.3,0.0
8413-YNHNV,0.0,Masculino,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Cheque por Correo,90.65,3.021666666666667,6322.1,0.0
8414-MYSHR,1.0,Masculino,1,0,0,5,1,No,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,91.4,3.046666666666667,449.75,0.0
8414-OOEEL,0.0,Masculino,0,0,1,66,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Bienal,1,Tarjeta de Crédito,79.5,2.65,5196.1,0.0
8417-FMLZI,1.0,Masculino,0,1,1,6,1,No,Fibra Óptica,No,Yes,No,No,No,Yes,Mensual,1,Tarjeta de Crédito,83.55,2.7849999999999997,477.55,0.0
8417-GSODA,0.0,Masculino,0,1,1,28,1,Yes,Fibra Óptica,No,No,No,No,Yes,Yes,Anual,0,Transferencia Bancaria,92.2,3.0733333333333333,2568.15,0.0
8421-WZOOW,0.0,Femenino,1,1,1,57,1,No,Fibra Óptica,No,Yes,Yes,Yes,Yes,No,Mensual,1,Tarjeta de Crédito,95.3,3.1766666666666667,5567.45,0.0
8429-XIBUM,1.0,Masculino,0,0,0,22,1,Yes,Fibra Óptica,Yes,No,No,No,Yes,Yes,Mensual,1,Transferencia Bancaria,101.35,3.378333333333333,2317.1,0.0
8430-TWCBX,0.0,Femenino,0,1,0,49,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Tarjeta de Crédito,20.7,0.69,1032.05,0.0
8433-WPJTV,0.0,Femenino,1,1,1,65,1,Yes,Fibra Óptica,No,No,Yes,Yes,Yes,Yes,Anual,1,Transferencia Bancaria,103.9,3.4633333333333334,6767.1,0.0
8433-WXGNA,1.0,Masculino,0,0,0,2,1,No,Fibra Óptica,Yes,No,No,No,No,No,Mensual,1,Cheque Electrónico,75.7,2.5233333333333334,189.2,0.0
8434-PNQZX,0.0,Femenino,0,0,0,42,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Bienal,1,Tarjeta de Crédito,78.45,2.615,3373.4,0.0
8434-VGEQQ,0.0,Masculino,0,1,1,61,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Tarjeta de Crédito,20.55,0.685,1305.95,0.0
8436-BJUMM,1.0,Masculino,0,1,1,26,1,Yes,Fibra Óptica,No,No,No,No,Yes,No,Mensual,1,Cheque Electrónico,83.75,2.7916666666666665,2070.6,0.0
8439-LTUGF,0.0,Masculino,0,0,0,10,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,1,Tarjeta de Crédito,20.0,0.6666666666666666,198.6,0.0
8441-SHIPE,0.0,Femenino,0,0,0,67,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Transferencia Bancaria,25.6,0.8533333333333334,1790.35,0.0
8443-WVPSS,1.0,Masculino,0,1,0,10,1,No,Fibra Óptica,No,Yes,No,Yes,Yes,Yes,Mensual,1,Cheque Electrónico,99.85,3.328333333333333,990.9,0.0
8443-ZRDBZ,1.0,Masculino,0,0,0,4,1,Yes,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,76.05,2.5349999999999997,318.9,0.0
8444-WRIDW,1.0,Femenino,1,0,0,66,1,Yes,Fibra Óptica,No,Yes,No,No,No,No,Mensual,1,Tarjeta de Crédito,80.45,2.6816666666666666,5224.35,0.0
8445-DNBAE,0.0,Masculino,0,0,1,1,1,Yes,DSL,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,50.05,1.6683333333333332,50.05,0.0
8450-JOVAH,1.0,Masculino,0,1,1,2,1,Yes,DSL,Yes,No,No,No,No,No,Mensual,0,Cheque por Correo,56.7,1.8900000000000001,113.55,0.0
8450-LUGUK,0.0,Femenino,0,1,1,37,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Transferencia Bancaria,24.1,0.8033333333333333,861.85,0.0
8450-UYIBU,0.0,Femenino,1,0,0,35,0,No phone service,DSL,No,No,Yes,No,Yes,No,Mensual,1,Cheque Electrónico,39.85,1.3283333333333334,1434.6,0.0
8454-AATJP,0.0,Femenino,0,0,0,72,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Tarjeta de Crédito,115.05,3.835,8405.0,0.0
8455-HIRAQ,0.0,Femenino,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Mensual,0,Cheque por Correo,44.45,1.4816666666666667,369.3,0.0
8456-QDAVC,0.0,Masculino,0,0,0,19,1,No,Fibra Óptica,No,No,No,No,Yes,No,Mensual,1,Transferencia Bancaria,78.7,2.6233333333333335,1495.1,0.0
8457-XIGKN,0.0,Masculino,0,0,0,20,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,1,Tarjeta de Crédito,19.6,0.6533333333333334,356.15,0.0
8461-EFQYM,0.0,Femenino,0,0,0,38,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,1,Cheque Electrónico,24.25,0.8083333333333333,914.4,0.0
8464-EETCQ,0.0,Masculino,0,0,0,57,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Tarjeta de Crédito,18.8,0.6266666666666667,1094.35,0.0
8465-SBRXP,0.0,Masculino,0,1,1,38,1,Yes,Fibra Óptica,No,No,Yes,Yes,Yes,No,Bienal,1,Transferencia Bancaria,94.9,3.1633333333333336,3616.25,0.0
8466-PZBLH,0.0,Masculino,0,1,1,67,1,Yes,Fibra Óptica,Yes,No,No,Yes,Yes,Yes,Bienal,0,Transferencia Bancaria,104.6,3.4866666666666664,6885.75,0.0
8467-WYNSR,0.0,Masculino,0,0,0,22,1,No,DSL,Yes,No,No,Yes,No,No,Mensual,0,Cheque por Correo,55.1,1.8366666666666667,1253.15,0.0
8468-EHYJA,0.0,Femenino,0,1,0,57,1,Yes,Fibra Óptica,Yes,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,99.65,3.3216666666666668,5497.05,0.0
8468-FZTOE,0.0,Femenino,0,1,1,72,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Bienal,1,Cheque Electrónico,74.35,2.478333333333333,5237.4,0.0
8469-SNFFH,0.0,Masculino,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Anual,0,Transferencia Bancaria,79.4,2.646666666666667,5528.9,0.0
8473-VUVJN,1.0,Masculino,1,0,0,1,1,Yes,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,73.65,2.455,73.65,0.0
8474-UMLNT,0.0,Femenino,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Mensual,0,Transferencia Bancaria,67.8,2.26,842.25,0.0
8480-PPONV,0.0,Masculino,0,1,1,62,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Transferencia Bancaria,115.55,3.8516666666666666,7159.05,0.0
8481-YYXWG,1.0,Femenino,0,0,0,5,1,No,Fibra Óptica,No,Yes,No,Yes,No,Yes,Mensual,1,Cheque Electrónico,89.35,2.978333333333333,461.7,0.0
8485-GJCDN,1.0,Femenino,1,0,0,5,1,No,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque por Correo,69.05,2.3016666666666667,318.5,0.0
8486-AYEQH,0.0,Femenino,0,0,0,31,1,Yes,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,76.05,2.5349999999999997,2227.8,0.0
8490-BXHEO,0.0,Masculino,1,0,0,18,1,Yes,Fibra Óptica,No,Yes,No,No,No,No,Mensual,1,Tarjeta de Crédito,80.55,2.685,1411.65,0.0
8495-LJDFO,0.0,Femenino,1,0,0,64,1,Yes,Fibra Óptica,Yes,No,Yes,Yes,Yes,Yes,Mensual,1,Transferencia Bancaria,108.95,3.631666666666667,7111.3,0.0
8495-PRWFH,0.0,Femenino,1,0,0,42,1,Yes,DSL,No,No,Yes,No,No,No,Mensual,0,Cheque Electrónico,55.65,1.855,2421.75,0.0
8496-DMZUK,0.0,Masculino,0,0,0,30,1,Yes,Fibra Óptica,Yes,Yes,Yes,No,No,No,Anual,0,Transferencia Bancaria,90.4,3.0133333333333336,2820.65,0.0
8496-EJAUI,1.0,Masculino,0,0,0,19,1,No,Fibra Óptica,No,Yes,No,No,No,No,Mensual,1,Tarjeta de Crédito,73.85,2.4616666666666664,1424.5,0.0
8498-XXGWA,0.0,Femenino,0,1,0,65,1,No,DSL,Yes,No,Yes,No,No,No,Mensual,1,Cheque por Correo,55.15,1.8383333333333334,3673.15,0.0
8499-BRXTD,0.0,Masculino,0,0,0,18,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque por Correo,20.1,0.67,401.85,0.0
8510-AWCXC,1.0,Femenino,1,0,0,13,1,Yes,Fibra Óptica,Yes,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,100.8,3.36,1308.1,0.0
8510-BBWMU,0.0,Femenino,0,0,0,41,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,1,Cheque por Correo,19.75,0.6583333333333333,806.95,0.0
8510-TMWYB,0.0,Femenino,0,1,1,54,1,Yes,DSL,No,Yes,Yes,No,No,No,Bienal,1,Transferencia Bancaria,59.8,1.9933333333333332,3246.45,0.0
8512-WIWYV,0.0,Masculino,0,0,0,32,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Tarjeta de Crédito,20.35,0.6783333333333333,707.5,0.0
8513-OLYGY,0.0,Masculino,0,1,0,72,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Tarjeta de Crédito,115.8,3.86,8332.15,0.0
8514-VZHEB,0.0,Masculino,0,1,1,59,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque por Correo,19.5,0.65,1147.85,0.0
8515-OCTJS,1.0,Femenino,0,0,0,25,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Tarjeta de Crédito,24.75,0.825,692.1,0.0
8519-IMDHU,1.0,Masculino,1,1,0,15,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Transferencia Bancaria,85.6,2.853333333333333,1345.55,0.0
8519-QJGJD,1.0,Femenino,0,0,0,14,1,No,Fibra Óptica,No,No,Yes,No,No,No,Mensual,0,Cheque Electrónico,75.35,2.5116666666666663,1025.95,0.0
8530-KXSOX,,Masculino,0,1,0,68,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Transferencia Bancaria,25.25,0.8416666666666667,1728.2,0.0
8532-UEFWH,0.0,Masculino,0,1,1,52,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque por Correo,25.75,0.8583333333333333,1345.85,0.0
8535-SFUTN,0.0,Masculino,0,0,0,61,1,Yes,Fibra Óptica,Yes,No,Yes,No,Yes,Yes,Mensual,1,Cheque Electrónico,106.45,3.5483333333333333,6300.15,0.0
8540-ZQGEA,0.0,Femenino,0,1,0,54,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Tarjeta de Crédito,20.05,0.6683333333333333,1102.4,0.0
8541-QVFKM,0.0,Femenino,0,0,0,8,1,Yes,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,73.5,2.45,632.2,0.0
8543-MSDMF,0.0,Masculino,0,0,0,3,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Mensual,1,Cheque Electrónico,77.4,2.58,206.15,0.0
8544-GOQSH,0.0,Femenino,0,0,0,14,1,No,Fibra Óptica,No,Yes,No,Yes,No,No,Mensual,1,Tarjeta de Crédito,80.05,2.6683333333333334,1112.3,0.0
8544-JNBOX,0.0,Masculino,0,0,0,72,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Cheque por Correo,20.8,0.6933333333333334,1521.2,0.0
8547-NSBBO,0.0,Masculino,0,0,0,35,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,No,No,Mensual,1,Cheque por Correo,96.75,3.225,3403.4,0.0
8548-AWOFC,0.0,Masculino,0,1,0,66,1,Yes,DSL,No,No,No,Yes,No,Yes,Mensual,0,Cheque Electrónico,63.85,2.1283333333333334,4264.6,0.0
8550-XSXUQ,0.0,Masculino,0,1,0,48,1,Yes,DSL,No,Yes,Yes,No,No,Yes,Anual,1,Tarjeta de Crédito,70.55,2.3516666666666666,3420.5,0.0
8552-OBVRU,0.0,Femenino,1,1,1,48,1,No,Fibra Óptica,Yes,No,Yes,Yes,Yes,Yes,Mensual,1,Cheque Electrónico,104.5,3.4833333333333334,5068.05,0.0
8559-CIZFV,1.0,Masculino,0,1,1,21,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Anual,0,Cheque por Correo,77.5,2.5833333333333335,1625.0,0.0
8559-WNQZS,0.0,Masculino,0,0,0,1,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque por Correo,20.45,0.6816666666666666,20.45,0.0
8561-NMTBD,0.0,Femenino,0,1,1,67,1,Yes,Fibra Óptica,No,Yes,Yes,Yes,Yes,Yes,Anual,1,Tarjeta de Crédito,112.35,3.7449999999999997,7388.45,0.0
8562-GHPPI,0.0,Femenino,0,0,0,1,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Tarjeta de Crédito,19.8,0.66,19.8,0.0
8563-IIOXK,1.0,Masculino,0,1,1,7,1,No,DSL,Yes,No,No,No,No,No,Anual,1,Cheque Electrónico,49.75,1.6583333333333334,331.3,0.0
8563-OYMQY,0.0,Masculino,0,0,0,17,1,No,Fibra Óptica,No,Yes,Yes,No,No,Yes,Mensual,1,Tarjeta de Crédito,90.95,3.0316666666666667,1612.2,0.0
8564-LDKFL,0.0,Masculino,0,1,0,40,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Anual,1,Transferencia Bancaria,106.0,3.533333333333333,4178.65,0.0
8565-CLBZW,1.0,Masculino,0,0,0,24,1,Yes,Fibra Óptica,No,No,Yes,No,Yes,No,Mensual,1,Cheque por Correo,89.85,2.9949999999999997,2165.05,0.0
8565-HBFNN,0.0,Masculino,0,1,0,69,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,No,Yes,Anual,1,Tarjeta de Crédito,107.2,3.5733333333333333,7317.1,0.0
8565-WUXZU,0.0,Masculino,1,1,0,72,1,No,Fibra Óptica,Yes,Yes,No,Yes,No,No,Bienal,1,Tarjeta de Crédito,84.8,2.8266666666666667,6141.65,0.0
8566-YPRGL,0.0,Femenino,0,0,0,1,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,1,Cheque por Correo,19.5,0.65,19.5,0.0
8570-KLJYJ,0.0,Femenino,0,0,0,36,1,Yes,DSL,Yes,No,No,No,No,No,Anual,0,Cheque por Correo,54.45,1.8150000000000002,1893.5,0.0
8571-ZCMCX,0.0,Femenino,0,1,1,47,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Bienal,1,Tarjeta de Crédito,60.0,2.0,2768.65,0.0
8573-CGOCC,0.0,Masculino,0,0,0,16,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Tarjeta de Crédito,19.75,0.6583333333333333,294.9,0.0
8573-JGCZW,0.0,Masculino,0,0,0,17,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,1,Transferencia Bancaria,19.65,0.6549999999999999,351.55,0.0
8577-QSOCG,0.0,Femenino,0,1,1,38,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Cheque por Correo,20.2,0.6733333333333333,746.05,0.0
8580-AECUZ,1.0,Masculino,1,0,0,1,1,No,Fibra Óptica,No,No,No,No,Yes,No,Mensual,1,Cheque Electrónico,79.1,2.6366666666666663,79.1,0.0
8580-QVLOC,1.0,Femenino,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Tarjeta de Crédito,92.45,3.0816666666666666,6440.25,0.0
8582-KRHPJ,0.0,Masculino,0,0,0,50,0,No phone service,DSL,Yes,Yes,No,No,No,No,Mensual,1,Cheque por Correo,35.0,1.1666666666666667,1782.4,0.0
8584-KMVXD,0.0,Femenino,0,0,0,8,1,No,Fibra Óptica,No,Yes,No,No,No,No,Mensual,0,Cheque Electrónico,75.6,2.52,535.55,0.0
8587-XYZSF,0.0,Masculino,0,0,0,67,1,No,DSL,No,No,No,Yes,No,No,Bienal,0,Transferencia Bancaria,50.55,1.6849999999999998,3260.1,0.0
8590-OHDIW,0.0,Femenino,0,1,1,38,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque por Correo,20.3,0.6766666666666666,749.35,0.0
8590-YFFQO,0.0,Masculino,0,1,0,70,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Bienal,0,Tarjeta de Crédito,64.95,2.165,4523.25,0.0
8591-NXRCV,0.0,Femenino,0,0,0,41,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Mensual,1,Transferencia Bancaria,74.65,2.4883333333333337,3090.65,0.0
8591-TKMZH,0.0,Masculino,0,1,1,59,1,Yes,Fibra Óptica,Yes,Yes,No,Yes,Yes,Yes,Bienal,1,Cheque por Correo,111.1,3.703333333333333,6555.2,0.0
8592-PLTMQ,0.0,Femenino,0,0,0,64,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque por Correo,24.7,0.8233333333333334,1642.75,0.0
8593-WHYHV,1.0,Masculino,0,0,0,3,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,85.3,2.8433333333333333,264.8,0.0
8595-SIZNC,0.0,Femenino,1,1,0,22,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Transferencia Bancaria,25.6,0.8533333333333334,548.8,0.0
8597-CTXVJ,0.0,Masculino,0,0,1,70,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Anual,0,Transferencia Bancaria,64.95,2.165,4551.5,0.0
8597-CWYHH,0.0,Masculino,0,0,0,43,1,Yes,Fibra Óptica,No,No,No,No,Yes,Yes,Anual,0,Cheque por Correo,94.35,3.145,3921.3,0.0
8601-QACRS,1.0,Femenino,0,0,0,5,1,Yes,DSL,No,No,No,No,No,No,Mensual,1,Cheque por Correo,50.6,1.6866666666666668,249.95,0.0
8603-IJWDN,1.0,Masculino,0,0,0,1,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,86.6,2.8866666666666663,86.6,0.0
8605-ITULD,0.0,Femenino,0,0,0,1,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,19.55,0.6516666666666667,19.55,0.0
8606-CIQUL,0.0,Masculino,1,1,1,72,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Tarjeta de Crédito,115.75,3.8583333333333334,8399.15,0.0
8606-OEGQZ,0.0,Femenino,0,0,1,18,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Tarjeta de Crédito,25.3,0.8433333333333334,454.65,0.0
8608-OZTLB,0.0,Masculino,0,1,1,38,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Anual,0,Cheque Electrónico,74.05,2.4683333333333333,2802.3,0.0
8610-WFCJF,1.0,Femenino,0,1,1,49,1,Yes,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,95.6,3.1866666666666665,4783.5,0.0
8610-ZIKJJ,0.0,Femenino,0,1,1,2,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque por Correo,20.3,0.6766666666666666,31.9,0.0
8612-GXIDD,0.0,Masculino,0,1,1,12,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Transferencia Bancaria,25.4,0.8466666666666666,313.0,0.0
8614-VGMMV,1.0,Femenino,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,49.1,1.6366666666666667,679.55,0.0
8617-ENBDS,0.0,Masculino,0,0,0,3,1,No,Fibra Óptica,No,No,Yes,No,No,No,Mensual,1,Tarjeta de Crédito,73.6,2.453333333333333,232.5,0.0
8619-IJNDK,0.0,Femenino,0,1,1,71,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Bienal,0,Tarjeta de Crédito,64.05,2.135,4492.9,0.0
8620-RJPZN,0.0,Femenino,0,0,0,1,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque Electrónico,20.7,0.69,20.7,0.0
8621-MNIHH,1.0,Femenino,1,1,0,34,1,Yes,Fibra Óptica,No,Yes,Yes,No,No,Yes,Mensual,1,Cheque Electrónico,94.25,3.1416666666666666,3217.55,0.0
8622-ZLFKO,0.0,Femenino,0,1,0,6,1,Yes,Fibra Óptica,No,Yes,No,No,No,Yes,Mensual,1,Cheque Electrónico,90.75,3.025,512.25,0.0
8623-TMRBY,1.0,Masculino,1,1,1,51,1,Yes,Fibra Óptica,No,Yes,Yes,No,No,No,Mensual,1,Cheque Electrónico,84.2,2.8066666666666666,4146.05,0.0
8623-ULFNQ,0.0,Femenino,1,0,0,26,1,Yes,DSL,No,No,No,Yes,No,Yes,Mensual,1,Cheque Electrónico,66.05,2.2016666666666667,1652.4,0.0
8624-GIOUT,1.0,Femenino,0,0,0,49,1,Yes,DSL,Yes,Yes,No,No,No,No,Mensual,1,Tarjeta de Crédito,59.75,1.9916666666666667,2934.3,0.0
8625-AZYZY,1.0,Masculino,0,1,0,24,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Mensual,1,Cheque Electrónico,104.65,3.4883333333333337,2542.45,0.0
8626-PTQGE,0.0,Masculino,0,0,0,69,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,60.05,2.0016666666666665,4176.7,0.0
8626-XHBIE,0.0,Masculino,0,0,1,56,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Cheque por Correo,24.8,0.8266666666666667,1424.2,0.0
8627-EHGIP,1.0,Masculino,0,0,0,44,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Anual,1,Cheque por Correo,53.95,1.7983333333333333,2375.4,0.0
8627-ZYGSZ,0.0,Masculino,0,1,0,47,1,Yes,Fibra Óptica,No,Yes,No,No,No,No,Anual,1,Cheque Electrónico,78.9,2.6300000000000003,3650.35,0.0
